SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
43988,8,2011-07-15 00:00:00.000,2011-07-27 00:00:00.000,2011-07-22 00:00:00.000,5,1,SO43988,NULL,10-4030-011244,11244,NULL,10,21821,21821,1,16105,631742Vi83282,594,3399.99,271.9992,84.9998,3756.989,NULL,649d40ed-cbbf-415a-8039-cbb4d8c9f4a9,2011-07-22 00:00:00.000
43989,8,2011-07-15 00:00:00.000,2011-07-27 00:00:00.000,2011-07-22 00:00:00.000,5,1,SO43989,NULL,10-4030-028083,28083,NULL,4,29742,29742,1,NULL,NULL,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,74166b9b-2079-46c0-9e75-b03cf0f5f9cc,2011-07-22 00:00:00.000
43990,8,2011-07-15 00:00:00.000,2011-07-27 00:00:00.000,2011-07-22 00:00:00.000,5,1,SO43990,NULL,10-4030-025872,25872,NULL,1,17167,17167,1,17355,933261Vi90148,NULL,3399.99,271.9992,84.9998,3756.989,NULL,5643753c-22a8-4c48-88a4-b56b00078838,2011-07-22 00:00:00.000
43991,8,2011-07-15 00:00:00.000,2011-07-27 00:00:00.000,2011-07-22 00:00:00.000,5,1,SO43991,NULL,10-4030-016660,16660,NULL,9,23489,23489,1,15438,534531Vi79724,587,3578.27,286.2616,89.4568,3953.9884,NULL,364b12a8-4c43-400c-972c-a1db9c033222,2011-07-22 00:00:00.000
43992,8,2011-07-15 00:00:00.000,2011-07-27 00:00:00.000,2011-07-22 00:00:00.000,5,1,SO43992,NULL,10-4030-016638,16638,NULL,9,26991,26991,1,755,934637Vi3863,587,3578.27,286.2616,89.4568,3953.9884,NULL,d73d9f93-4256-4f16-8e53-212c2829a6cf,2011-07-22 00:00:00.000
43993,8,2011-07-17 00:00:00.000,2011-07-29 00:00:00.000,2011-07-24 00:00:00.000,5,1,SO43993,NULL,10-4030-016929,16929,NULL,9,19246,19246,1,7605,734559Vi39394,613,3578.27,286.2616,89.4568,3953.9884,NULL,0885589f-f249-4c9b-ab69-35321a095224,2011-07-24 00:00:00.000
43994,8,2011-07-18 00:00:00.000,2011-07-30 00:00:00.000,2011-07-25 00:00:00.000,5,1,SO43994,NULL,10-4030-027681,27681,NULL,4,20835,20835,1,7892,830209Vi40852,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,f405fca9-f218-466e-916f-cf1703a41577,2011-07-25 00:00:00.000
43995,8,2011-07-18 00:00:00.000,2011-07-30 00:00:00.000,2011-07-25 00:00:00.000,5,1,SO43995,NULL,10-4030-021813,21813,NULL,6,13493,13493,1,17810,430211Vi92426,628,3578.27,286.2616,89.4568,3953.9884,NULL,cb4ef354-c34f-4654-aeea-85e757fd7bff,2011-07-25 00:00:00.000
43996,8,2011-07-18 00:00:00.000,2011-07-30 00:00:00.000,2011-07-25 00:00:00.000,5,1,SO43996,NULL,10-4030-027920,27920,NULL,4,28195,28195,1,19108,730217Vi99282,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,cefdbb0e-d283-4818-9f8e-f7d4eabe68cf,2011-07-25 00:00:00.000
43997,8,2011-07-18 00:00:00.000,2011-07-30 00:00:00.000,2011-07-25 00:00:00.000,5,1,SO43997,NULL,10-4030-028022,28022,NULL,4,26341,26341,1,12375,930222Vi63996,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,296b8211-4cda-47c1-8044-5230189c47aa,2011-07-25 00:00:00.000
43998,8,2011-07-18 00:00:00.000,2011-07-30 00:00:00.000,2011-07-25 00:00:00.000,5,1,SO43998,NULL,10-4030-011033,11033,NULL,9,18528,18528,1,16251,335112Vi84042,626,3374.99,269.9992,84.3748,3729.364,NULL,af5f6213-6853-424a-bc15-89a90400ea23,2011-07-25 00:00:00.000
43999,8,2011-07-18 00:00:00.000,2011-07-30 00:00:00.000,2011-07-25 00:00:00.000,5,1,SO43999,NULL,10-4030-028047,28047,NULL,1,19357,19357,1,1092,735717Vi5439,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,2d146eac-32a1-4e00-b128-3a3ed2a63a1e,2011-07-25 00:00:00.000
44000,8,2011-07-19 00:00:00.000,2011-07-31 00:00:00.000,2011-07-26 00:00:00.000,5,1,SO44000,NULL,10-4030-027918,27918,NULL,4,21592,21592,1,11353,730215Vi58555,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,32170724-98b0-4e05-983c-ae2b15883856,2011-07-26 00:00:00.000
44001,8,2011-07-19 00:00:00.000,2011-07-31 00:00:00.000,2011-07-26 00:00:00.000,5,1,SO44001,NULL,10-4030-028044,28044,NULL,4,24719,24719,1,10690,730231Vi55136,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,85f7cd30-1c1d-4e27-bfd3-2b815321d6ac,2011-07-26 00:00:00.000
44002,8,2011-07-19 00:00:00.000,2011-07-31 00:00:00.000,2011-07-26 00:00:00.000,5,1,SO44002,NULL,10-4030-014572,14572,NULL,4,16629,16629,1,8115,730334Vi42087,NULL,699.0982,55.9279,17.4775,772.5036,NULL,e74e175f-ae5b-4fa6-a345-1598fe759952,2011-07-26 00:00:00.000
44003,8,2011-07-19 00:00:00.000,2011-07-31 00:00:00.000,2011-07-26 00:00:00.000,5,1,SO44003,NULL,10-4030-019325,19325,NULL,8,21119,21119,1,6987,330403Vi36335,643,699.0982,55.9279,17.4775,772.5036,NULL,fba8655c-09cc-4986-9ddd-1fce4e459540,2011-07-26 00:00:00.000
44004,8,2011-07-19 00:00:00.000,2011-07-31 00:00:00.000,2011-07-26 00:00:00.000,5,1,SO44004,NULL,10-4030-028061,28061,NULL,4,26326,26326,1,14278,1131883Vi74032,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,75a75c20-1f19-4d1a-9759-3b84b64898df,2011-07-26 00:00:00.000
44005,8,2011-07-19 00:00:00.000,2011-07-31 00:00:00.000,2011-07-26 00:00:00.000,5,1,SO44005,NULL,10-4030-026629,26629,NULL,6,16299,16299,1,12059,433799Vi62318,641,699.0982,55.9279,17.4775,772.5036,NULL,17120cfd-91cd-432f-b94a-c212c2e24c94,2011-07-26 00:00:00.000
44006,8,2011-07-19 00:00:00.000,2011-07-31 00:00:00.000,2011-07-26 00:00:00.000,5,1,SO44006,NULL,10-4030-016744,16744,NULL,9,21462,21462,1,9929,534556Vi51094,639,3578.27,286.2616,89.4568,3953.9884,NULL,a3ba4082-07f7-4ea2-bd91-f3ec361490d9,2011-07-26 00:00:00.000
44007,8,2011-07-19 00:00:00.000,2011-07-31 00:00:00.000,2011-07-26 00:00:00.000,5,1,SO44007,NULL,10-4030-025555,25555,NULL,9,13775,13775,1,1535,635433Vi7868,639,699.0982,55.9279,17.4775,772.5036,NULL,d225fb7e-d5de-4101-9da0-aff2d9ba8119,2011-07-26 00:00:00.000
44008,8,2011-07-20 00:00:00.000,2011-08-01 00:00:00.000,2011-07-27 00:00:00.000,5,1,SO44008,NULL,10-4030-027678,27678,NULL,1,25531,25531,1,1166,330208Vi5908,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,5378e9fd-03fd-4465-b83c-cbc2eb0efbf2,2011-07-27 00:00:00.000
44009,8,2011-07-20 00:00:00.000,2011-08-01 00:00:00.000,2011-07-27 00:00:00.000,5,1,SO44009,NULL,10-4030-027759,27759,NULL,1,16988,16988,1,10257,930212Vi52949,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,b3fd5f06-0f16-46f8-8455-0af40ba98500,2011-07-27 00:00:00.000
44010,8,2011-07-20 00:00:00.000,2011-08-01 00:00:00.000,2011-07-27 00:00:00.000,5,1,SO44010,NULL,10-4030-013680,13680,NULL,10,16926,16926,1,1971,931021Vi10275,659,3578.27,286.2616,89.4568,3953.9884,NULL,52e83d0a-d954-461a-8a0a-46dcdd998131,2011-07-27 00:00:00.000
44011,8,2011-07-20 00:00:00.000,2011-08-01 00:00:00.000,2011-07-27 00:00:00.000,5,1,SO44011,NULL,10-4030-013514,13514,NULL,8,28923,28923,1,19150,931129Vi99531,656,3578.27,286.2616,89.4568,3953.9884,NULL,925ea946-b455-4241-b0d8-c0d7242e4be9,2011-07-27 00:00:00.000
44012,8,2011-07-20 00:00:00.000,2011-08-01 00:00:00.000,2011-07-27 00:00:00.000,5,1,SO44012,NULL,10-4030-011052,11052,NULL,9,24347,24347,1,15531,1134125Vi80238,652,3374.99,269.9992,84.3748,3729.364,NULL,d3965605-9b1d-4227-bb32-60cd7461ad06,2011-07-27 00:00:00.000
44013,8,2011-07-20 00:00:00.000,2011-08-01 00:00:00.000,2011-07-27 00:00:00.000,5,1,SO44013,NULL,10-4030-016928,16928,NULL,9,24913,24913,1,9126,534558Vi47091,652,3578.27,286.2616,89.4568,3953.9884,NULL,02aa05df-146d-4b31-a08a-c2c9c4e6b332,2011-07-27 00:00:00.000
44014,8,2011-07-21 00:00:00.000,2011-08-02 00:00:00.000,2011-07-28 00:00:00.000,5,1,SO44014,NULL,10-4030-027917,27917,NULL,4,17086,17086,1,14687,930214Vi76153,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,002753fe-7ffc-4d69-8009-419d2088fefe,2011-07-28 00:00:00.000
44015,8,2011-07-21 00:00:00.000,2011-08-02 00:00:00.000,2011-07-28 00:00:00.000,5,1,SO44015,NULL,10-4030-013693,13693,NULL,10,17306,17306,1,1612,831031Vi8248,672,3578.27,286.2616,89.4568,3953.9884,NULL,731bb998-6343-4364-8cd3-deff4b02618f,2011-07-28 00:00:00.000
44016,8,2011-07-21 00:00:00.000,2011-08-02 00:00:00.000,2011-07-28 00:00:00.000,5,1,SO44016,NULL,10-4030-011247,11247,NULL,10,14898,14898,1,18337,131743Vi95230,672,3374.99,269.9992,84.3748,3729.364,NULL,9fc2307e-452b-4ef9-84b3-3dcd64f94013,2011-07-28 00:00:00.000
44017,8,2011-07-21 00:00:00.000,2011-08-02 00:00:00.000,2011-07-28 00:00:00.000,5,1,SO44017,NULL,10-4030-028078,28078,NULL,1,26037,26037,1,18877,531895Vi98057,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,15a9ce16-cc0c-4ae0-89eb-f926d6e13651,2011-07-28 00:00:00.000
44018,8,2011-07-21 00:00:00.000,2011-08-02 00:00:00.000,2011-07-28 00:00:00.000,5,1,SO44018,NULL,10-4030-025876,25876,NULL,1,26090,26090,1,1052,433262Vi5263,NULL,3374.99,269.9992,84.3748,3729.364,NULL,ae493f49-7c08-43ee-a572-2c5ed7696751,2011-07-28 00:00:00.000
44019,8,2011-07-21 00:00:00.000,2011-08-02 00:00:00.000,2011-07-28 00:00:00.000,5,1,SO44019,NULL,10-4030-016701,16701,NULL,9,11429,11429,1,16032,734545Vi82867,665,3578.27,286.2616,89.4568,3953.9884,NULL,274557f7-3d49-4356-a898-86ea8297b8ca,2011-07-28 00:00:00.000
44020,8,2011-07-21 00:00:00.000,2011-08-02 00:00:00.000,2011-07-28 00:00:00.000,5,1,SO44020,NULL,10-4030-016931,16931,NULL,9,13520,13520,1,8632,1234560Vi44580,665,3578.27,286.2616,89.4568,3953.9884,NULL,5dec9408-443b-4bc6-ae32-667f0194813e,2011-07-28 00:00:00.000
44021,8,2011-07-21 00:00:00.000,2011-08-02 00:00:00.000,2011-07-28 00:00:00.000,5,1,SO44021,NULL,10-4030-011032,11032,NULL,9,25324,25324,1,11205,1235111Vi57811,665,3374.99,269.9992,84.3748,3729.364,NULL,19f27680-af6b-41d8-9860-51b50aa2d7dd,2011-07-28 00:00:00.000
44022,8,2011-07-22 00:00:00.000,2011-08-03 00:00:00.000,2011-07-29 00:00:00.000,5,1,SO44022,NULL,10-4030-022008,22008,NULL,6,21025,21025,1,7382,1230224Vi38283,680,3578.27,286.2616,89.4568,3953.9884,NULL,50af9c77-f71e-4402-8487-27fc04d6e72f,2011-07-29 00:00:00.000
44023,8,2011-07-22 00:00:00.000,2011-08-03 00:00:00.000,2011-07-29 00:00:00.000,5,1,SO44023,NULL,10-4030-019830,19830,NULL,6,12371,12371,1,2858,933265Vi14869,680,3374.99,269.9992,84.3748,3729.364,NULL,7af92e59-251b-4820-81fd-78854416e6fb,2011-07-29 00:00:00.000
44024,8,2011-07-22 00:00:00.000,2011-08-03 00:00:00.000,2011-07-29 00:00:00.000,5,1,SO44024,NULL,10-4030-016663,16663,NULL,9,14001,14001,1,3976,1234534Vi20959,678,3578.27,286.2616,89.4568,3953.9884,NULL,0f950fdf-9cce-47ee-8fae-931faa461951,2011-07-29 00:00:00.000
44025,8,2011-07-22 00:00:00.000,2011-08-03 00:00:00.000,2011-07-29 00:00:00.000,5,1,SO44025,NULL,10-4030-016708,16708,NULL,9,25292,25292,1,6608,1034549Vi34379,678,3578.27,286.2616,89.4568,3953.9884,NULL,41bffde3-816c-4702-82ec-1a86a62fcf2c,2011-07-29 00:00:00.000
44026,8,2011-07-22 00:00:00.000,2011-08-03 00:00:00.000,2011-07-29 00:00:00.000,5,1,SO44026,NULL,10-4030-017045,17045,NULL,9,29375,29375,1,NULL,NULL,678,3578.27,286.2616,89.4568,3953.9884,NULL,9596293c-b2eb-4979-8e27-e28e20739781,2011-07-29 00:00:00.000
44027,8,2011-07-23 00:00:00.000,2011-08-04 00:00:00.000,2011-07-30 00:00:00.000,5,1,SO44027,NULL,10-4030-021921,21921,NULL,6,13324,13324,1,2640,230213Vi13719,693,3578.27,286.2616,89.4568,3953.9884,NULL,7e05ccf1-bf3e-4b57-85b9-1df66c37a6dc,2011-07-30 00:00:00.000
44028,8,2011-07-23 00:00:00.000,2011-08-04 00:00:00.000,2011-07-30 00:00:00.000,5,1,SO44028,NULL,10-4030-017048,17048,NULL,9,27841,27841,1,3004,433636Vi15758,691,3578.27,286.2616,89.4568,3953.9884,NULL,25f8b0cf-040a-4fdb-9e99-5cb2cc7641c2,2011-07-30 00:00:00.000
44029,8,2011-07-23 00:00:00.000,2011-08-04 00:00:00.000,2011-07-30 00:00:00.000,5,1,SO44029,NULL,10-4030-011050,11050,NULL,9,26423,26423,1,13645,234124Vi70714,691,3374.99,269.9992,84.3748,3729.364,NULL,a68f2976-f661-4d50-a136-03f7f4a717e8,2011-07-30 00:00:00.000
44030,8,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44030,NULL,10-4030-012131,12131,NULL,7,24044,24044,1,8038,1231023Vi41680,710,3578.27,286.2616,89.4568,3953.9884,NULL,a3c389ed-2584-4b11-a3f3-b2b08476cbe5,2011-07-31 00:00:00.000
44031,8,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44031,NULL,10-4030-013689,13689,NULL,10,24291,24291,1,5552,131025Vi29067,711,3578.27,286.2616,89.4568,3953.9884,NULL,123bb86e-4660-4499-a8e6-6d0dcbf27466,2011-07-31 00:00:00.000
44032,8,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44032,NULL,10-4030-011243,11243,NULL,10,22782,22782,1,3590,631741Vi18915,711,3399.99,271.9992,84.9998,3756.989,NULL,35a131be-1fda-4fa9-9194-f1f5426a7652,2011-07-31 00:00:00.000
44033,8,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44033,NULL,10-4030-016693,16693,NULL,9,15526,15526,1,9720,1234543Vi50098,704,3578.27,286.2616,89.4568,3953.9884,NULL,e2f18f21-2163-4272-8eb2-73b319f21fdb,2011-07-31 00:00:00.000
44034,8,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44034,NULL,10-4030-016702,16702,NULL,9,28770,28770,1,2390,634546Vi12436,704,3578.27,286.2616,89.4568,3953.9884,NULL,ae933f1b-d5e8-41c9-a53b-9684d46b6ac6,2011-07-31 00:00:00.000
44035,8,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44035,NULL,10-4030-016707,16707,NULL,9,28217,28217,1,8507,1034548Vi43976,704,3578.27,286.2616,89.4568,3953.9884,NULL,1edc473f-b1fd-49da-b32d-4a7c29c738c4,2011-07-31 00:00:00.000
44036,8,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44036,NULL,10-4030-017046,17046,NULL,9,13001,13001,1,2190,834562Vi11421,704,3578.27,286.2616,89.4568,3953.9884,NULL,69b2f868-093c-4f6c-a5e6-efce5066cd69,2011-07-31 00:00:00.000
44037,8,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44037,NULL,10-4030-025272,25272,NULL,9,22224,22224,1,18340,435430Vi95245,704,699.0982,55.9279,17.4775,772.5036,NULL,18596704-c8fb-4f87-a9eb-ced5ae9081f8,2011-07-31 00:00:00.000
44038,8,2011-07-24 00:00:00.000,2011-08-05 00:00:00.000,2011-07-31 00:00:00.000,5,1,SO44038,NULL,10-4030-025868,25868,NULL,4,21186,21186,1,17758,235639Vi92124,NULL,3399.99,271.9992,84.9998,3756.989,NULL,8eefdb7c-8db6-4f96-a97a-fafee3eca87c,2011-07-31 00:00:00.000
44039,8,2011-07-25 00:00:00.000,2011-08-06 00:00:00.000,2011-08-01 00:00:00.000,5,1,SO44039,NULL,10-4030-017971,17971,NULL,7,12447,12447,1,8186,630406Vi42437,723,699.0982,55.9279,17.4775,772.5036,NULL,bb0f8fe6-ae60-4008-b2f1-97e953d4cab0,2011-08-01 00:00:00.000
44040,8,2011-07-25 00:00:00.000,2011-08-06 00:00:00.000,2011-08-01 00:00:00.000,5,1,SO44040,NULL,10-4030-011057,11057,NULL,9,26048,26048,1,2264,1134129Vi11841,717,3374.99,269.9992,84.3748,3729.364,NULL,a8e41f8b-7e9e-4684-82fc-85d2dfec3b28,2011-08-01 00:00:00.000
44041,8,2011-07-25 00:00:00.000,2011-08-06 00:00:00.000,2011-08-01 00:00:00.000,5,1,SO44041,NULL,10-4030-016742,16742,NULL,9,26228,26228,1,10308,1234554Vi53189,717,3578.27,286.2616,89.4568,3953.9884,NULL,15c5b4cf-6e4b-4e0d-98f7-59ba13fbc08b,2011-08-01 00:00:00.000
44042,8,2011-07-26 00:00:00.000,2011-08-07 00:00:00.000,2011-08-02 00:00:00.000,5,1,SO44042,NULL,10-4030-013678,13678,NULL,10,13496,13496,1,10199,931017Vi52610,737,3578.27,286.2616,89.4568,3953.9884,NULL,368e7c42-b21c-480e-8cfc-493c345cad4c,2011-08-02 00:00:00.000
44043,8,2011-07-26 00:00:00.000,2011-08-07 00:00:00.000,2011-08-02 00:00:00.000,5,1,SO44043,NULL,10-4030-013679,13679,NULL,10,26729,26729,1,9615,531019Vi49554,737,3578.27,286.2616,89.4568,3953.9884,NULL,201cf467-868c-4628-9a95-88d94f0d915b,2011-08-02 00:00:00.000
44044,8,2011-07-26 00:00:00.000,2011-08-07 00:00:00.000,2011-08-02 00:00:00.000,5,1,SO44044,NULL,10-4030-013690,13690,NULL,10,14914,14914,1,10386,931026Vi53564,737,3578.27,286.2616,89.4568,3953.9884,NULL,5306bd69-d1c2-464a-bf49-0dde16057daa,2011-08-02 00:00:00.000
44045,8,2011-07-26 00:00:00.000,2011-08-07 00:00:00.000,2011-08-02 00:00:00.000,5,1,SO44045,NULL,10-4030-028394,28394,NULL,7,21007,21007,1,6432,231744Vi33376,736,3399.99,271.9992,84.9998,3756.989,NULL,db68db0a-6236-4c68-b05c-ac22a5ff0d74,2011-08-02 00:00:00.000
44046,8,2011-07-26 00:00:00.000,2011-08-07 00:00:00.000,2011-08-02 00:00:00.000,5,1,SO44046,NULL,10-4030-028064,28064,NULL,1,20990,20990,1,9195,631887Vi47443,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,5da3c41c-4d7e-49bd-af1e-1c71fd03a25f,2011-08-02 00:00:00.000
44047,8,2011-07-26 00:00:00.000,2011-08-07 00:00:00.000,2011-08-02 00:00:00.000,5,1,SO44047,NULL,10-4030-025878,25878,NULL,4,28360,28360,1,9227,1033263Vi47600,NULL,3399.99,271.9992,84.9998,3756.989,NULL,ce593f4e-fbc3-43f3-956b-a5e9e91902e0,2011-08-02 00:00:00.000
44048,8,2011-07-26 00:00:00.000,2011-08-07 00:00:00.000,2011-08-02 00:00:00.000,5,1,SO44048,NULL,10-4030-016713,16713,NULL,9,26280,26280,1,6347,434551Vi32954,730,3578.27,286.2616,89.4568,3953.9884,NULL,27eaa375-02a5-4a11-b15b-e93ae375eb08,2011-08-02 00:00:00.000
44049,8,2011-07-27 00:00:00.000,2011-08-08 00:00:00.000,2011-08-03 00:00:00.000,5,1,SO44049,NULL,10-4030-013538,13538,NULL,8,16438,16438,1,560,531134Vi2901,747,3578.27,286.2616,89.4568,3953.9884,NULL,45fc57c8-5a78-4315-84ac-674ea030b138,2011-08-03 00:00:00.000
44050,8,2011-07-27 00:00:00.000,2011-08-08 00:00:00.000,2011-08-03 00:00:00.000,5,1,SO44050,NULL,10-4030-017050,17050,NULL,9,17773,17773,1,5892,533638Vi30764,743,3578.27,286.2616,89.4568,3953.9884,NULL,0a45cea3-6d7f-49a0-b712-c3a3e64fe302,2011-08-03 00:00:00.000
44051,8,2011-07-28 00:00:00.000,2011-08-09 00:00:00.000,2011-08-04 00:00:00.000,5,1,SO44051,NULL,10-4030-013691,13691,NULL,10,17906,17906,1,527,531030Vi2723,763,3578.27,286.2616,89.4568,3953.9884,NULL,97566cd8-cc2d-4296-8862-6773542c1801,2011-08-04 00:00:00.000
44052,8,2011-07-28 00:00:00.000,2011-08-09 00:00:00.000,2011-08-04 00:00:00.000,5,1,SO44052,NULL,10-4030-016637,16637,NULL,9,26101,26101,1,16022,1034636Vi82830,756,3578.27,286.2616,89.4568,3953.9884,NULL,e9586bde-3865-4dcf-857b-c3f025a34e45,2011-08-04 00:00:00.000
44053,8,2011-07-29 00:00:00.000,2011-08-10 00:00:00.000,2011-08-05 00:00:00.000,5,1,SO44053,NULL,10-4030-019329,19329,NULL,8,24536,24536,1,17376,1030404Vi90264,773,699.0982,55.9279,17.4775,772.5036,NULL,65fb8693-80ef-4c38-baaa-9a5e4c3d4c0d,2011-08-05 00:00:00.000
44054,8,2011-07-29 00:00:00.000,2011-08-10 00:00:00.000,2011-08-05 00:00:00.000,5,1,SO44054,NULL,10-4030-013542,13542,NULL,8,17571,17571,1,7682,731020Vi39787,773,3578.27,286.2616,89.4568,3953.9884,NULL,4db773c9-fe91-42a0-b3cf-6288ae765386,2011-08-05 00:00:00.000
44055,8,2011-07-29 00:00:00.000,2011-08-10 00:00:00.000,2011-08-05 00:00:00.000,5,1,SO44055,NULL,10-4030-013543,13543,NULL,8,29271,29271,1,NULL,NULL,773,3578.27,286.2616,89.4568,3953.9884,NULL,0524ef4a-509c-4787-bb31-838e677e7c7b,2011-08-05 00:00:00.000
44056,8,2011-07-29 00:00:00.000,2011-08-10 00:00:00.000,2011-08-05 00:00:00.000,5,1,SO44056,NULL,10-4030-013559,13559,NULL,8,23197,23197,1,11757,131032Vi60794,773,3578.27,286.2616,89.4568,3953.9884,NULL,eedede91-a7ce-4f4f-b075-57cadec845a4,2011-08-05 00:00:00.000
44057,8,2011-07-29 00:00:00.000,2011-08-10 00:00:00.000,2011-08-05 00:00:00.000,5,1,SO44057,NULL,10-4030-014577,14577,NULL,1,11705,11705,1,18925,133801Vi98320,NULL,699.0982,55.9279,17.4775,772.5036,NULL,f3843371-9438-4a5f-ac35-ecd849563f40,2011-08-05 00:00:00.000
44058,8,2011-07-29 00:00:00.000,2011-08-10 00:00:00.000,2011-08-05 00:00:00.000,5,1,SO44058,NULL,10-4030-011056,11056,NULL,9,17481,17481,1,5295,934128Vi27666,769,3374.99,269.9992,84.3748,3729.364,NULL,f5f27f6f-b93e-4edb-8212-030cc181e3a1,2011-08-05 00:00:00.000
44059,8,2011-07-29 00:00:00.000,2011-08-10 00:00:00.000,2011-08-05 00:00:00.000,5,1,SO44059,NULL,10-4030-016688,16688,NULL,9,19474,19474,1,4476,834541Vi23459,769,3578.27,286.2616,89.4568,3953.9884,NULL,494c66be-5ba6-469e-b2fe-77187b098833,2011-08-05 00:00:00.000
44060,8,2011-07-29 00:00:00.000,2011-08-10 00:00:00.000,2011-08-05 00:00:00.000,5,1,SO44060,NULL,10-4030-025273,25273,NULL,9,14197,14197,1,1032,935431Vi5156,769,699.0982,55.9279,17.4775,772.5036,NULL,4f6a73ea-d29f-455a-9130-9dbe65de6b1d,2011-08-05 00:00:00.000
44061,8,2011-07-30 00:00:00.000,2011-08-11 00:00:00.000,2011-08-06 00:00:00.000,5,1,SO44061,NULL,10-4030-027919,27919,NULL,1,15624,15624,1,2726,630216Vi14177,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,f6d64750-7a51-4606-b383-87766e20df9d,2011-08-06 00:00:00.000
44062,8,2011-07-30 00:00:00.000,2011-08-11 00:00:00.000,2011-08-06 00:00:00.000,5,1,SO44062,NULL,10-4030-028041,28041,NULL,1,19623,19623,1,11488,730229Vi59299,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,95b2b38e-e0ee-41ed-8ce9-648d1d59995a,2011-08-06 00:00:00.000
44063,8,2011-07-30 00:00:00.000,2011-08-11 00:00:00.000,2011-08-06 00:00:00.000,5,1,SO44063,NULL,10-4030-011240,11240,NULL,10,23429,23429,1,4428,831740Vi23273,789,3399.99,271.9992,84.9998,3756.989,NULL,a6db726a-39a3-4d2d-8a90-feb1eda7cbdf,2011-08-06 00:00:00.000
44064,8,2011-07-30 00:00:00.000,2011-08-11 00:00:00.000,2011-08-06 00:00:00.000,5,1,SO44064,NULL,10-4030-022050,22050,NULL,6,24246,24246,1,9426,331884Vi48611,784,3578.27,286.2616,89.4568,3953.9884,NULL,cd07dca1-d06c-4ace-be88-9213a552eeb5,2011-08-06 00:00:00.000
44065,8,2011-07-30 00:00:00.000,2011-08-11 00:00:00.000,2011-08-06 00:00:00.000,5,1,SO44065,NULL,10-4030-028062,28062,NULL,4,13473,13473,1,5660,231885Vi29607,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,90426a07-33d3-443e-95b1-03e2f8748548,2011-08-06 00:00:00.000
44066,8,2011-07-30 00:00:00.000,2011-08-11 00:00:00.000,2011-08-06 00:00:00.000,5,1,SO44066,NULL,10-4030-025867,25867,NULL,4,25529,25529,1,11278,1133260Vi58154,NULL,3399.99,271.9992,84.9998,3756.989,NULL,b01aff41-c81d-42d1-bc2f-b3c76dbecdc4,2011-08-06 00:00:00.000
44067,8,2011-07-30 00:00:00.000,2011-08-11 00:00:00.000,2011-08-06 00:00:00.000,5,1,SO44067,NULL,10-4030-017049,17049,NULL,9,26455,26455,1,13521,633637Vi70050,782,3578.27,286.2616,89.4568,3953.9884,NULL,65b58bc3-78a9-49ea-bc0e-96dac50e00d7,2011-08-06 00:00:00.000
44068,8,2011-07-31 00:00:00.000,2011-08-12 00:00:00.000,2011-08-07 00:00:00.000,5,1,SO44068,NULL,10-4030-013541,13541,NULL,8,17999,17999,1,10181,231018Vi52538,799,3578.27,286.2616,89.4568,3953.9884,NULL,12e0da08-dab8-4ef3-849c-14af23933ae3,2011-08-07 00:00:00.000
44069,8,2011-07-31 00:00:00.000,2011-08-12 00:00:00.000,2011-08-07 00:00:00.000,5,1,SO44069,NULL,10-4030-028395,28395,NULL,7,29244,29244,1,NULL,NULL,801,3374.99,269.9992,84.3748,3729.364,NULL,23b4e708-9849-4af1-866f-b134d1d6df05,2011-08-07 00:00:00.000
